module,type,name,res_id,src,value
product,model,"product.template,website_description",product.product_product_4_product_template,"<section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt64"">
                                <h3>Why you'll love an iPad.</h3>
                                <p>
                                    Right from the start, there’s a lot to love about
                                    iPad. It’s simple yet powerful. Thin and light yet
                                    full-featured. It can do just about everything and
                                    be just about anything.
                                </p><p>
                                    And because it’s so easy to use, it’s easy to love.
                                </p>
                            </div>
                            <div class=""col-md-5 mt16 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_why.png"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""image-text"" class=""mt16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_experience.png"">
                            </div>
                            <div class=""col-md-6 mt64"">
                                <h3>The full iPad experience.</h3>
                                <h4 class=""small"">There is less of it, but no less to it.</h4>
                                <p>
                                    Everything you love about iPad — the beautiful
                                    screen, fast and fluid performance, FaceTime and
                                    iSight cameras, thousands of amazing apps, 10-hour
                                    battery life* — is everything you’ll love about
                                    iPad mini, too. And you can hold it in one hand.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            ","<section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt64"">
                                <h3>Why you'll love an iPad.</h3>
                                <p>
                                    Right from the start, there’s a lot to love about
                                    iPad. It’s simple yet powerful. Thin and light yet
                                    full-featured. It can do just about everything and
                                    be just about anything.
                                </p><p>
                                    And because it’s so easy to use, it’s easy to love.
                                </p>
                            </div>
                            <div class=""col-md-5 mt16 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_why.png"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""image-text"" class=""mt16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_experience.png"">
                            </div>
                            <div class=""col-md-6 mt64"">
                                <h3>The full iPad experience.</h3>
                                <h4 class=""small"">There is less of it, but no less to it.</h4>
                                <p>
                                    Everything you love about iPad — the beautiful
                                    screen, fast and fluid performance, FaceTime and
                                    iSight cameras, thousands of amazing apps, 10-hour
                                    battery life* — is everything you’ll love about
                                    iPad mini, too. And you can hold it in one hand.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            "
product,model,"product.template,website_description",product.product_product_4b_product_template,"<section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt64"">
                                <h3>Why you'll love an iPad.</h3>
                                <p>
                                    Right from the start, there’s a lot to love about
                                    iPad. It’s simple yet powerful. Thin and light yet
                                    full-featured. It can do just about everything and
                                    be just about anything.
                                </p><p>
                                    And because it’s so easy to use, it’s easy to love.
                                </p>
                            </div>
                            <div class=""col-md-5 mt16 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_why.png"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""image-text"" class=""mt16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_experience.png"">
                            </div>
                            <div class=""col-md-6 mt64"">
                                <h3>The full iPad experience.</h3>
                                <h4 class=""small"">There is less of it, but no less to it.</h4>
                                <p>
                                    Everything you love about iPad — the beautiful
                                    screen, fast and fluid performance, FaceTime and
                                    iSight cameras, thousands of amazing apps, 10-hour
                                    battery life* — is everything you’ll love about
                                    iPad mini, too. And you can hold it in one hand.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            ","<section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt64"">
                                <h3>Why you'll love an iPad.</h3>
                                <p>
                                    Right from the start, there’s a lot to love about
                                    iPad. It’s simple yet powerful. Thin and light yet
                                    full-featured. It can do just about everything and
                                    be just about anything.
                                </p><p>
                                    And because it’s so easy to use, it’s easy to love.
                                </p>
                            </div>
                            <div class=""col-md-5 mt16 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_why.png"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""image-text"" class=""mt16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_experience.png"">
                            </div>
                            <div class=""col-md-6 mt64"">
                                <h3>The full iPad experience.</h3>
                                <h4 class=""small"">There is less of it, but no less to it.</h4>
                                <p>
                                    Everything you love about iPad — the beautiful
                                    screen, fast and fluid performance, FaceTime and
                                    iSight cameras, thousands of amazing apps, 10-hour
                                    battery life* — is everything you’ll love about
                                    iPad mini, too. And you can hold it in one hand.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            "
product,model,"product.template,website_description",product.product_product_4c_product_template,"<section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt64"">
                                <h3>Why you'll love an iPad.</h3>
                                <p>
                                    Right from the start, there’s a lot to love about
                                    iPad. It’s simple yet powerful. Thin and light yet
                                    full-featured. It can do just about everything and
                                    be just about anything.
                                </p><p>
                                    And because it’s so easy to use, it’s easy to love.
                                </p>
                            </div>
                            <div class=""col-md-5 mt16 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_why.png"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""image-text"" class=""mt16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_experience.png"">
                            </div>
                            <div class=""col-md-6 mt64"">
                                <h3>The full iPad experience.</h3>
                                <h4 class=""small"">There is less of it, but no less to it.</h4>
                                <p>
                                    Everything you love about iPad — the beautiful
                                    screen, fast and fluid performance, FaceTime and
                                    iSight cameras, thousands of amazing apps, 10-hour
                                    battery life* — is everything you’ll love about
                                    iPad mini, too. And you can hold it in one hand.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            ","<section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt64"">
                                <h3>Why you'll love an iPad.</h3>
                                <p>
                                    Right from the start, there’s a lot to love about
                                    iPad. It’s simple yet powerful. Thin and light yet
                                    full-featured. It can do just about everything and
                                    be just about anything.
                                </p><p>
                                    And because it’s so easy to use, it’s easy to love.
                                </p>
                            </div>
                            <div class=""col-md-5 mt16 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_why.png"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""image-text"" class=""mt16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_experience.png"">
                            </div>
                            <div class=""col-md-6 mt64"">
                                <h3>The full iPad experience.</h3>
                                <h4 class=""small"">There is less of it, but no less to it.</h4>
                                <p>
                                    Everything you love about iPad — the beautiful
                                    screen, fast and fluid performance, FaceTime and
                                    iSight cameras, thousands of amazing apps, 10-hour
                                    battery life* — is everything you’ll love about
                                    iPad mini, too. And you can hold it in one hand.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            "
product,model,"product.template,website_description",product.product_product_4d_product_template,"<section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt64"">
                                <h3>Why you'll love an iPad.</h3>
                                <p>
                                    Right from the start, there’s a lot to love about
                                    iPad. It’s simple yet powerful. Thin and light yet
                                    full-featured. It can do just about everything and
                                    be just about anything.
                                </p><p>
                                    And because it’s so easy to use, it’s easy to love.
                                </p>
                            </div>
                            <div class=""col-md-5 mt16 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_why.png"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""image-text"" class=""mt16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_experience.png"">
                            </div>
                            <div class=""col-md-6 mt64"">
                                <h3>The full iPad experience.</h3>
                                <h4 class=""small"">There is less of it, but no less to it.</h4>
                                <p>
                                    Everything you love about iPad — the beautiful
                                    screen, fast and fluid performance, FaceTime and
                                    iSight cameras, thousands of amazing apps, 10-hour
                                    battery life* — is everything you’ll love about
                                    iPad mini, too. And you can hold it in one hand.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            ","<section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt64"">
                                <h3>Why you'll love an iPad.</h3>
                                <p>
                                    Right from the start, there’s a lot to love about
                                    iPad. It’s simple yet powerful. Thin and light yet
                                    full-featured. It can do just about everything and
                                    be just about anything.
                                </p><p>
                                    And because it’s so easy to use, it’s easy to love.
                                </p>
                            </div>
                            <div class=""col-md-5 mt16 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_why.png"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""image-text"" class=""mt16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/ipad_experience.png"">
                            </div>
                            <div class=""col-md-6 mt64"">
                                <h3>The full iPad experience.</h3>
                                <h4 class=""small"">There is less of it, but no less to it.</h4>
                                <p>
                                    Everything you love about iPad — the beautiful
                                    screen, fast and fluid performance, FaceTime and
                                    iSight cameras, thousands of amazing apps, 10-hour
                                    battery life* — is everything you’ll love about
                                    iPad mini, too. And you can hold it in one hand.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            "
product,model,"product.template,website_description",product.product_product_5b_product_template,"<section data-snippet-id=""text-image"" class=""mt16 mb16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt32"">
                                <h3>Bose Mini Bluetooth Speaker.</h3>
                                <p>
                                    The Bose® SoundLink® mini is Bose's smallest portable Bluetooth speaker. Its ultra-compact size fits in the 
                                    palm of your hand, yet gives you full, natural sound wirelessly from your iPhone, iPad, or iPod. Grab it and go 
                                    full-featured. It can do just about everything and
                                    experience music just about anywhere.
                                </p>

                                <div class=""panel panel-default mt48"" data-snippet-id=""panel"">
                                    <div class=""panel-heading"">
                                        <h3 class=""panel-title"">Characteristics</h3>
                                    </div>
                                    <div class=""panel-body"">
                                        <ul>
                                            <li>Sleek, compact design</li>
                                            <li>Efficient, high-quality audio</li>
                                            <li>Remote control for power, volume, track seek</li>
                                            <li>Auxiliary input for portable devices</li>
                                            <li>Universal iPod docking station fits most iPod/iPhone models</li>
                                            <li>Charges iPod/iPhone</li>
                                            <li>Volume control on main system</li>
                                        </ul>
                                    </div>
                                </div>

                            </div>
                            <div class=""col-md-4 mt16 mb16 col-md-offset1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/play_where_you_play.jpg"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt16"">
                                <h2>Plays where you play</h2>
                                <p>
                                        The SoundLink® Mini speaker is small and light enough
                                        to tuck into your bag. It weighs in at just 1.5 pounds.
                                        Its low profile lets you place it almost anywhere and
                                        provides a low center of gravity that makes it nearly
                                        impossible to tip over.
                                </p>
                                <p>
                                    The rechargeable lithium-ion battery delivers up to seven hours of playtime.
                                    And at home, you can listen even longer—the charging cradle lets
                                    you listen while it charges.
                                </p>
                            </div>
                            <div class=""col-md-5 col-md-offset-1 mt32"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/more_features.png"">
                            </div>
                            <div class=""col-md-5 col-md-offset-4 text-center mb16 mt16"">
                                <h3>Bluetooth connectivity</h3>
                                <p>
                                    The speaker has a range of about 30 feet, so you can enjoy
                                    the sound you want without wires. It pairs easily with your
                                    smartphone, iPad® or other Bluetooth device.
                                    And it remembers the most recent six devices you've used,
                                    so reconnecting is even simpler.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""text-image"" class=""mt16 mb16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt32 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/bluetooth.jpg"">
                            </div>
                            <div class=""col-md-5 mt16"">
                                <h2>More features.</h2>
                                <p>
                                    Charging cradle recharges the battery and serves as a convenient
                                    home base for your speaker, and it lets you play while it charges.
                                </p>
                                <p>
                                    Wall charger can be plugged into the cradle or directly into the speaker
                                </p>
                                <p>
                                    Auxiliary port lets you connect other audio sources, like an MP3 player
                                </p>
                                <p>
                                    USB port allows for software update to ensure ongoing Bluetooth device compatibility
                                </p>
                                <p>
                                    Soft covers are available separately in blue, green or orange. Pick a color to match your style.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            ","<section data-snippet-id=""text-image"" class=""mt16 mb16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt32"">
                                <h3>Bose Mini Bluetooth Speaker.</h3>
                                <p>
                                    The Bose® SoundLink® mini is Bose's smallest portable Bluetooth speaker. Its ultra-compact size fits in the 
                                    palm of your hand, yet gives you full, natural sound wirelessly from your iPhone, iPad, or iPod. Grab it and go 
                                    full-featured. It can do just about everything and
                                    experience music just about anywhere.
                                </p>

                                <div class=""panel panel-default mt48"" data-snippet-id=""panel"">
                                    <div class=""panel-heading"">
                                        <h3 class=""panel-title"">Characteristics</h3>
                                    </div>
                                    <div class=""panel-body"">
                                        <ul>
                                            <li>Sleek, compact design</li>
                                            <li>Efficient, high-quality audio</li>
                                            <li>Remote control for power, volume, track seek</li>
                                            <li>Auxiliary input for portable devices</li>
                                            <li>Universal iPod docking station fits most iPod/iPhone models</li>
                                            <li>Charges iPod/iPhone</li>
                                            <li>Volume control on main system</li>
                                        </ul>
                                    </div>
                                </div>

                            </div>
                            <div class=""col-md-4 mt16 mb16 col-md-offset1"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/play_where_you_play.jpg"">
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""text-image"" class=""mt16 mb16 oe_dark"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt16"">
                                <h2>Plays where you play</h2>
                                <p>
                                        The SoundLink® Mini speaker is small and light enough
                                        to tuck into your bag. It weighs in at just 1.5 pounds.
                                        Its low profile lets you place it almost anywhere and
                                        provides a low center of gravity that makes it nearly
                                        impossible to tip over.
                                </p>
                                <p>
                                    The rechargeable lithium-ion battery delivers up to seven hours of playtime.
                                    And at home, you can listen even longer—the charging cradle lets
                                    you listen while it charges.
                                </p>
                            </div>
                            <div class=""col-md-5 col-md-offset-1 mt32"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/more_features.png"">
                            </div>
                            <div class=""col-md-5 col-md-offset-4 text-center mb16 mt16"">
                                <h3>Bluetooth connectivity</h3>
                                <p>
                                    The speaker has a range of about 30 feet, so you can enjoy
                                    the sound you want without wires. It pairs easily with your
                                    smartphone, iPad® or other Bluetooth device.
                                    And it remembers the most recent six devices you've used,
                                    so reconnecting is even simpler.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
                <section data-snippet-id=""text-image"" class=""mt16 mb16"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-5 col-md-offset-1 mt32 mb16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/bluetooth.jpg"">
                            </div>
                            <div class=""col-md-5 mt16"">
                                <h2>More features.</h2>
                                <p>
                                    Charging cradle recharges the battery and serves as a convenient
                                    home base for your speaker, and it lets you play while it charges.
                                </p>
                                <p>
                                    Wall charger can be plugged into the cradle or directly into the speaker
                                </p>
                                <p>
                                    Auxiliary port lets you connect other audio sources, like an MP3 player
                                </p>
                                <p>
                                    USB port allows for software update to ensure ongoing Bluetooth device compatibility
                                </p>
                                <p>
                                    Soft covers are available separately in blue, green or orange. Pick a color to match your style.
                                </p>
                            </div>
                        </div>
                    </div>
                </section>
            "
product,model,"product.template,website_description",product.product_product_7_product_template,"<section data-snippet-id=""text-image"" class=""mt32"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-8 col-md-offset-2 text-center"">
                                <h3>Two is better than one.</h3>
                                <p>
                                    Unlike many small headphones, each earpiece of the Apple In-Ear Headphones
                                    contains two separate high-performance drivers — a woofer to handle bass and
                                    mid-range sounds and a tweeter for high-frequency audio. These dedicated
                                    drivers help ensure accurate, detailed sound across the entire sonic spectrum.
                                    The result: you’re immersed in the music and hear details you never knew existed.
                                    Even when listening to an old favorite, you may feel like you’re hearing it for the first time.
                                </p>
                            </div>
                        </div><div class=""row mt16"">
                            <div class=""col-md-2 mt16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/promo_headphones.png"">
                            </div>
                            <div class=""col-md-6"">
                                <h3 class=""mt16"">Hear, hear.</h3>
                                <p>
                                    The Apple In-Ear Headphones deliver a truly immersive sound experience by drastically
                                    reducing unwanted outside noises. The soft, silicone ear tips fit snugly and comfortably
                                    in your ear, creating a seal that isolates your music from your surroundings.
                                    Three different sizes of ear tips are included so you can find a perfect fit for each ear.
                                    Also included are a convenient carrying case for the ear tips and a cable-control case
                                    for the headphones themselves.
                                </p>
                            </div>
                            <div class=""col-md-4"">
                                <h3 class=""mt16"">Keep it clean.</h3>
                                <p>
                                    Inside each earpiece is a stainless steel mesh cap that protects the precision acoustic
                                    components from dust and debris. You can remove the caps for cleaning or replace
                                    them with an extra set that’s included in the box.
                                </p>
                            </div>
                        </div><div class=""row"">
                            <div class=""col-md-2 col-md-offset-5 mt16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/buds_closeup.png"">
                            </div>
                        </div>
                    </div>
                </section>
            ","<section data-snippet-id=""text-image"" class=""mt32"">
                    <div class=""container"">
                        <div class=""row"">
                            <div class=""col-md-8 col-md-offset-2 text-center"">
                                <h3>Two is better than one.</h3>
                                <p>
                                    Unlike many small headphones, each earpiece of the Apple In-Ear Headphones
                                    contains two separate high-performance drivers — a woofer to handle bass and
                                    mid-range sounds and a tweeter for high-frequency audio. These dedicated
                                    drivers help ensure accurate, detailed sound across the entire sonic spectrum.
                                    The result: you’re immersed in the music and hear details you never knew existed.
                                    Even when listening to an old favorite, you may feel like you’re hearing it for the first time.
                                </p>
                            </div>
                        </div><div class=""row mt16"">
                            <div class=""col-md-2 mt16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/promo_headphones.png"">
                            </div>
                            <div class=""col-md-6"">
                                <h3 class=""mt16"">Hear, hear.</h3>
                                <p>
                                    The Apple In-Ear Headphones deliver a truly immersive sound experience by drastically
                                    reducing unwanted outside noises. The soft, silicone ear tips fit snugly and comfortably
                                    in your ear, creating a seal that isolates your music from your surroundings.
                                    Three different sizes of ear tips are included so you can find a perfect fit for each ear.
                                    Also included are a convenient carrying case for the ear tips and a cable-control case
                                    for the headphones themselves.
                                </p>
                            </div>
                            <div class=""col-md-4"">
                                <h3 class=""mt16"">Keep it clean.</h3>
                                <p>
                                    Inside each earpiece is a stainless steel mesh cap that protects the precision acoustic
                                    components from dust and debris. You can remove the caps for cleaning or replace
                                    them with an extra set that’s included in the box.
                                </p>
                            </div>
                        </div><div class=""row"">
                            <div class=""col-md-2 col-md-offset-5 mt16"">
                                <img class=""img img-responsive"" src=""/website_sale/static/src/img/buds_closeup.png"">
                            </div>
                        </div>
                    </div>
                </section>
            "
product,help,"product.category,type",0,A category of the view type is a virtual category that can be used as the parent of another category to create a hierarchical structure.,视图类型的分类是一个可视分类，用来做其它分类的上级，以此建立一个分层结构。
product,help,"product.template,description_sale",0,"A description of the Product that you want to communicate to your customers. This description will be copied to every Sale Order, Delivery Order and Customer Invoice/Refund","A description of the Product that you want to communicate to your customers. This description will be copied to every Sale Order, Delivery Order and Customer Invoice/Refund"
product,help,"product.template,description_purchase",0,"A description of the Product that you want to communicate to your suppliers. This description will be copied to every Purchase Order, Receipt and Supplier Invoice/Refund.","A description of the Product that you want to communicate to your suppliers. This description will be copied to every Purchase Order, Receipt and Supplier Invoice/Refund."
product,help,"product.template,description",0,"A precise description of the Product, used only for internal information purposes.",精确的产品描述，仅用于内部备注。
product,model,"product.category,name",product.product_category_7,Accessories,配件
product,field,"product.price.type,active",0,Active,可用
product,field,"product.pricelist,active",0,Active,可用
product,field,"product.pricelist.version,active",0,Active,可用
product,field,"product.product,active",0,Active,可用
product,field,"product.template,active",0,Active,可用
product,field,"product.uom,active",0,Active,可用
product,model,"product.category,name",product.product_category_all,All,All
product,model,"product.template,description",product.product_product_37_product_template,All in one hi-speed printer with fax and scanner.,高速打印、传真、扫描一体机
product,model,"product.category,name",product.accessories,Apple Accessories,Apple Accessories
product,model,"product.template,name",product.product_product_7_product_template,Apple In-Ear Headphones,Apple In-Ear Headphones
product,model,"product.category,name",product.apple,Apple Products,苹果产品
product,model,"product.template,name",product.product_product_9_product_template,Apple Wireless Keyboard,苹果无线键盘
product,help,"product.supplierinfo,sequence",0,Assigns the priority to the list of product supplier.,赋予供应商在其列表中的优先级
product,help,"product.price.type,field",0,Associated field in the product form.,产品的相关字段
product,code,addons\product\pricelist.py,215,"At least one pricelist has no active version !
Please create or activate one.","At least one pricelist has no active version !
Please create or activate one."
product,field,"product.attribute.line,attribute_id",0,Attribute,属性
product,field,"product.attribute.value,attribute_id",0,Attribute,属性
product,field,"product.attribute.value,price_extra",0,Attribute Price Extra,属性额外价格
product,field,"product.attribute.value,price_ids",0,Attribute Prices,属性价格
product,model,"ir.actions.act_window,name",product.variants_action,Attribute Values,属性值
product,model,"ir.ui.menu,name",product.menu_variants_action,Attribute Values,属性值
product,model,"ir.actions.act_window,name",product.attribute_action,Attributes,属性
product,model,"ir.ui.menu,name",product.menu_attribute_action,Attributes,属性
product,field,"product.product,attribute_value_ids",0,Attributes,属性
product,view,product.pricelist.item,product.product_pricelist_item_form_view,Base Price,基本价格
product,help,"product.pricelist.item,base",0,Base price for computation.,计算的基准价格
product,help,"product.template,list_price",0,Base price to compute the customer price. Sometimes called the catalog price.,计算客户报价的基准价格。也叫目录价格
product,field,"product.pricelist.item,base",0,Based on,基于
product,field,"product.product,image",0,Big-sized image,大尺寸图片
product,field,"product.uom,factor_inv",0,Bigger Ratio,更大比率
product,selection,"product.uom,uom_type",0,Bigger than the reference Unit of Measure,大于参考单位
product,model,"product.attribute.value,name",product.product_attribute_value_4,Black,黑色
product,model,"product.template,name",product.product_product_35_product_template,Blank CD,空白CD
product,model,"product.template,name",product.product_product_36_product_template,Blank DVD-RW,空白 DVD-RW
product,model,"product.template,name",product.product_product_5b_product_template,Bose Mini Bluetooth Speaker,Bose Mini Bluetooth Speaker
product,model,"product.template,description_sale",product.product_product_5b_product_template,Bose's smallest portable Bluetooth speaker,Bose's smallest portable Bluetooth speaker
product,selection,"product.ul,type",0,Box,箱子
product,model,"product.ul,name",product.product_ul_box,Box 20x20x40,箱子 20x20x40
product,model,"product.ul,name",product.product_ul_big_box,Box 30x40x60,箱子 30x40x60
product,help,"product.uom,active",0,By unchecking the active field you can disable a unit of measure without deleting it.,如果您取消选定“可用”字段的话可以隐藏此计量单位而不删除它。
product,view,product.price_list,product.view_product_price_list,Calculate Product Price per Unit Based on Pricelist Version.,基于价格表版本计算产品单位价格
product,field,"product.template,rental",0,Can be Rent,可出租
product,view,product.template,product.product_template_search_view,Can be Sold,可销售
product,field,"product.template,sale_ok",0,Can be Sold,可销售
product,view,product.price_list,product.view_product_price_list,Cancel,取消
product,code,addons\product\product.py,216,Cannot change the category of existing Unit of Measure '%s'.,Cannot change the category of existing Unit of Measure '%s'.
product,model,"product.public.category,name",product.case,Case,箱子
product,view,product.template,product.product_template_search_view,Category,类别
product,field,"product.category,type",0,Category Type,类属
product,field,"product.category,child_id",0,Child Categories,子类别
