module,type,name,res_id,src,value
website,view,website,website.layout,Edit Top Menu,
website,view,website,website.publish_management,Edit in backend,
website,view,website,website.page_404,"Edit the content below this line to adapt the default ""page not found"" page.",
website,code,addons\website\static\src\js\website.tour.banner.js,20,Edit this page,
website,view,website,website.snippets,Effects,
website,code,addons\website\static\src\xml\website.editor.xml,378,Embed Video (HTML),
website,view,website,website.snippets,Enterprise package,
website,view,website,website.http_error_debug,Error,
website,view,website,website.http_error_debug,Error message:,
website,code,addons\website\static\src\js\website.tour.banner.js,21,Every page of your website can be modified through the <i>Edit</i> button.,
website,view,website,website.snippets,Expert,
website,view,website,website.snippets,"Explain the benefits you offer. Don't write about products or
            services here, write about solutions.",
website,field,"ir.actions.server,xml_id",0,External ID,
website,code,addons\website\static\src\xml\website.editor.xml,117,Extra Small,
website,view,website,website.snippet_options,Extra-Large,
website,view,website,website.snippets,FAQ,
website,field,"website,social_facebook",0,Facebook Account,
website,field,"website.config.settings,social_facebook",0,Facebook Account,
website,view,website,website.snippet_options,Fast,
website,view,website,website.snippets,Feature Grid,
website,view,website,website.snippets,Feature One,
website,view,website,website.snippets,Feature Three,
website,view,website,website.snippets,Feature Title,
website,view,website,website.snippets,Feature Two,
website,view,website,website.snippets,Features,
website,view,website,website.snippets,First Feature,
website,view,website,website.snippet_options,Fixed,
website,view,website,website.themes,Flat and modern,
website,view,website,website.themes,Flatly,
website,view,website,website.snippet_options,Float,
website,view,website,website.snippet_options,Flowers Field,
website,code,addons\website\static\src\xml\website.ace.xml,10,Format,
website,view,website,website.snippets,"Free shipping, satisfied or reimbursed.",
website,view,website,website.snippets,"From the main container, you can change the background to highlight features.",
website,code,addons\website\static\src\js\website.tour.banner.js,52,Get banner properties,
website,code,addons\website\static\src\xml\website.seo.xml,15,Get this page efficiently referenced in Google to attract more visitors.,
website,field,"website,social_github",0,GitHub Account,
website,field,"website.config.settings,social_github",0,GitHub Account,
website,code,addons\website\static\src\js\website.tour.banner.js,88,Good Job!,
website,field,"website,google_analytics_key",0,Google Analytics Key,
website,field,"website.config.settings,google_analytics_key",0,Google Analytics Key,
website,field,"website,social_googleplus",0,Google+ Account,
website,field,"website.config.settings,social_googleplus",0,Google+ Account,
website,view,website,website.snippets,Great Value,
website,view,website,website.aboutus,Great products for great people,
website,view,website,website.snippets,"Great stories are for everyone even when only written for
                            just one person.",
website,view,website,website.snippets,Great stories have personality.,
website,view,website,website.snippet_options,Green,
website,view,website,website.snippet_options,Greenfields,
website,view,website,website.layout,HELP & TUTORIALS,
website,view,website,website.layout,HTML Editor,
website,model,"ir.model,name",website.model_ir_http,HTTP routing,
website,view,website,website.themes,Have a look at,
website,view,website,website.layout,Help,
website,code,addons\website\static\src\xml\website.translator.xml,19,Here are the visuals used to help you translate efficiently:,
website,view,website,website.snippet_options,Hide link,
website,view,website,website.500,Home,
website,view,website,website.layout,Home,
website,model,"website.menu,name",website.menu_homepage,Home,
website,view,website,website.403,Homepage,
website,view,website,website.404,Homepage,
website,view,website,website.layout,Homepage,
website,code,addons\website\static\src\xml\website.editor.xml,331,Horizontal flip,
website,field,"website,id",0,ID,
website,field,"website.config.settings,id",0,ID,
website,field,"website.converter.test.sub,id",0,ID,
website,field,"website.menu,id",0,ID,
website,field,"website.qweb,id",0,ID,
website,field,"website.qweb.field,id",0,ID,
website,field,"website.qweb.field.contact,id",0,ID,
website,field,"website.qweb.field.date,id",0,ID,
website,field,"website.qweb.field.datetime,id",0,ID,
website,field,"website.qweb.field.duration,id",0,ID,
website,field,"website.qweb.field.float,id",0,ID,
website,field,"website.qweb.field.html,id",0,ID,
website,field,"website.qweb.field.image,id",0,ID,
website,field,"website.qweb.field.integer,id",0,ID,
website,field,"website.qweb.field.many2one,id",0,ID,
website,field,"website.qweb.field.monetary,id",0,ID,
website,field,"website.qweb.field.qweb,id",0,ID,
website,field,"website.qweb.field.relative,id",0,ID,
website,field,"website.qweb.field.selection,id",0,ID,
website,field,"website.qweb.field.text,id",0,ID,
website,field,"website.seo.metadata,id",0,ID,
website,help,"ir.actions.server,xml_id",0,ID of the action if defined in a XML file,
website,view,website,website.500,"If this error is caused by a change of yours in the templates, you have the possibility to reset one or more templates to their",
website,code,addons\website\static\src\xml\website.editor.xml,301,"If you discard the current edition,",
website,view,website,website.snippets,"If you try to write with a wide general
                            audience in mind, your story will ring false and be bland.
                            No one will be interested. Write for one person. If it’s genuine for the one, it’s genuine for the rest.",
website,code,addons\website\static\src\xml\website.editor.xml,156,Image,
website,view,website,website.snippets,Image Floating,
website,view,website,website.snippets,Image Gallery,
website,view,website,website.snippets,Image-Floating,
website,view,website,website.snippets,Image-Text,
website,view,website,website.snippets,"In case you still feel a bit puzzled about all
                            of our yesterday's announcements, here is a little
                            summary for you.",
website,code,addons\website\static\src\xml\website.translator.xml,30,"In this mode, you can only translate texts.  To
                            change the structure of the page, you must edit the
                            master page. Each modification on the master page
                            is automatically applied to all translated
                            versions.",
website,code,addons\website\static\src\xml\website.editor.xml,101,Info,
website,view,website,website.info,Information about the,
website,code,addons\website\static\src\xml\website.snippets.xml,7,Insert Blocks,
website,code,addons\website\static\src\js\website.tour.banner.js,27,Insert building blocks,
website,view,website,website.layout,Install Apps,
website,model,"ir.model,name",website.model_base_language_install,Install Language,
website,view,website,website.info,Installed Applications,
website,view,website,website.info,Installed Modules,
website,view,website,website.500,Internal Server Error,
website,code,addons\website\static\src\xml\website.xml,35,"It might be possible to edit the relevant items
                                or fix the issue in",
website,view,website,website.themes,Jet black and electric blue,
website,view,website,website.snippets,"John Doe, CEO",
website,view,website,website.snippets,Join us and make your company a better place.,
website,view,website,website.themes,Journal,
website,view,website,website.snippet_options,Landscape,
website,view,website.config.settings,website.view_website_config_settings,Language,
website,field,"website,language_ids",0,Languages,
website,field,"website.config.settings,language_ids",0,Languages,
website,code,addons\website\static\src\xml\website.editor.xml,126,Large,
website,view,website,website.snippet_options,Large,
website,field,"website,write_uid",0,Last Updated by,
website,field,"website.config.settings,write_uid",0,Last Updated by,
website,field,"website.converter.test.sub,write_uid",0,Last Updated by,
website,field,"website.menu,write_uid",0,Last Updated by,
website,field,"website.seo.metadata,write_uid",0,Last Updated by,
website,field,"website,write_date",0,Last Updated on,
website,field,"website.config.settings,write_date",0,Last Updated on,
website,field,"website.converter.test.sub,write_date",0,Last Updated on,
website,field,"website.menu,write_date",0,Last Updated on,
website,field,"website.seo.metadata,write_date",0,Last Updated on,
website,view,website,website.snippet_options,Left,
website,code,addons\website\static\src\js\website.tour.banner.js,68,Let's add another building block to your page.,
website,code,addons\website\static\src\js\website.tour.banner.js,97,Let's check how your homepage looks like on mobile devices.,
website,view,website,website.snippets,Limited support,
website,code,addons\website\static\src\xml\website.editor.xml,89,Link,
website,code,addons\website\static\src\xml\website.editor.xml,71,Link text,
website,code,addons\website\static\src\xml\website.editor.xml,41,Link to,
website,field,"website,social_linkedin",0,LinkedIn Account,
website,field,"website.config.settings,social_linkedin",0,LinkedIn Account,
website,view,website,website.snippets,List of Features,
website,view,website,website.layout,Logout,
website,field,"website,menu_id",0,Main Menu,
website,view,website,website.snippet_options,Mango,
website,view,website,website.snippet_options,Margin,
website,code,addons\website\static\src\xml\website.snippets.xml,60,Margin resize,
website,view,website,website.403,Maybe you were looking for one of these popular pages ?,
website,view,website,website.404,Maybe you were looking for one of these popular pages ?,
website,view,website,website.snippet_options,Medium,
website,view,website.config.settings,website.view_website_config_settings,Menu,
website,field,"website.menu,name",0,Menu,
website,code,addons\website\static\src\xml\website.contentMenu.xml,55,Menu Label,
website,view,website,website.template_partner_comment,Message,
website,field,"ir.attachment,mimetype",0,Mime Type,
website,view,website,website.themes,Mini and minimalist.,
website,code,addons\website\static\src\xml\website.xml,11,Mobile preview,
website,view,website,website.layout,Mobile preview,
website,view,website,website.snippets,More than 500 happy customers.,
website,view,website,website.snippets,More than 500 successful projects,
website,code,addons\website\static\src\xml\website.seo.xml,36,"Most searched topics related to your keywords, ordered by importance:",
website,view,website,website.snippet_options,Mountains,
website,view,website,website.layout,My Account,
website,view,website,website.snippet_options,Narrow,
website,code,addons\website\static\src\js\website.contentMenu.js,38,New Page,
website,view,website,website.layout,New Page,
website,field,"website.menu,new_window",0,New Window,
website,code,addons\website\static\src\js\website.editor.js,966,New or existing page,
website,view,website,website.kanban_contain,Next,
website,view,website,website.pager,Next,
website,code,addons\website\static\src\xml\website.editor.xml,162,Next →,
website,view,website,website.snippets,No support,
website,view,website,website.snippet_options,None,
website,code,addons\website\static\src\xml\website.backend.xml,10,Not Published,
website,view,website,website.publish_management,Not Published,
website,view,website,website.publish_short,Not Published,
website,view,website,website.info,"Note: To hide this page, uncheck it from the top Customize menu.",
website,view,website,website.layout,Odoo,
website,view,website,website.snippets,Odoo,
website,view,website,website.snippets,Odoo - Sample 1 for three columns,
website,view,website,website.snippets,Odoo - Sample 2 for three columns,
website,view,website,website.snippets,Odoo - Sample 3 for three columns,
website,view,website,website.snippets,Odoo CMS - Gallery sample,
website,view,website,website.snippets,Odoo CMS - a big picture,
website,view,website,website.snippets,Odoo CMS- Sample image floating,
website,view,website,website.snippets,Odoo Members,
website,view,website,website.info,Odoo Version,
website,view,website,website.snippets,Odoo image and text block,
website,view,website,website.snippets,"Odoo provides essential platform for our project management.
                                                    Things are better organized and more visible with it.",
website,view,website,website.snippets,"Odoo provides essential platform for our project management.
                                            Things are better organized and more visible with it.",
website,view,website,website.snippets,"Odoo provides essential platform for our project management.
                                Things are better organized and more visible with it.",
website,view,website,website.snippets,Odoo text and image block,
website,view,website,website.snippets,"Odoo's POS is a web application that can run on any device that
                    can display websites with little to no setup required.",
website,code,addons\website\static\src\xml\website.translator.xml,44,Ok,
website,view,website,website.info,Open Source ERP,
website,view,website,website.layout,Open Source eCommerce,
website,code,addons\website\static\src\xml\website.editor.xml,56,Open in new window,
website,view,website,website.snippets,OpenERP logo,
website,view,website,website.themes,Optimized for legibility,
website,view,website,website.snippet_options,Orange,
website,view,website,website.snippet_options,Orange Red,
website,view,website,website.snippets,Order now,
website,view,website,website.view_website_form,Other Info,
website,view,website,website.snippets,Our Customer References,
website,view,website,website.snippets,Our Offers,
website,view,website,website.snippets,Our References,
website,view,website,website.aboutus,Our Team,
website,view,website,website.layout,Our products & Services,
website,view,website,website.aboutus,"Our products are designed for small to medium size companies willing to optimize
                                      their performance.",
website,view,website,website.layout,"Our products are designed for small to medium size companies willing to optimize
                            their performance.",
website,code,addons\website\static\src\xml\website.editor.xml,46,Page,
website,code,addons\website\static\src\js\website.contentMenu.js,39,Page Title,
website,view,website,website.snippets,Panel,
website,view,website,website.snippets,"Panels are a great tool to compare offers or to emphasize on
                key features. To compare products, use the inside columns.",
website,view,website,website.snippets,Parallax,
website,view,website,website.snippets,Parallax Slider,
website,field,"website.menu,parent_left",0,Parent Left,
website,field,"website.menu,parent_id",0,Parent Menu,
website,field,"website.menu,parent_right",0,Parent Right,
website,model,"ir.model,name",website.model_res_partner,Partner,
website,view,website,website.template_partner_post,Partner Detail,
website,view,website,website.template_partner_comment,Partners,
website,view,website,website.snippet_options,People,
website,code,addons\website\static\src\xml\website.editor.xml,157,Pictogram,
website,view,website,website.snippets,Point of Sale Questions,
website,view,website,website.layout,Powered by,
website,view,website,website.kanban_contain,Prev,
website,view,website,website.pager,Prev,
website,code,addons\website\static\src\xml\website.editor.xml,135,Preview,
website,code,addons\website\static\src\xml\website.editor.xml,375,Preview,
website,code,addons\website\static\src\xml\website.editor.xml,386,Preview,
website,code,addons\website\static\src\xml\website.editor.xml,98,Primary,
website,view,website,website.snippets,Professional,
website,view,website,website.snippets,Project Management Questions,
website,code,addons\website\static\src\xml\website.seo.xml,5,Promote,
website,view,website,website.layout,Promote,
website,code,addons\website\static\src\xml\website.seo.xml,14,Promote This Page,
website,code,addons\website\static\src\xml\website.seo.xml,5,Promote page on the web,
website,view,website,website.layout,Promote page on the web,
website,field,"website,partner_id",0,Public Partner,
website,field,"website,user_id",0,Public User,
website,view,website,website.publish_management,Publish,
website,code,addons\website\static\src\js\website.tour.banner.js,83,Publish your page by clicking on the <em>'Save'</em> button.,
website,code,addons\website\static\src\xml\website.backend.xml,11,Published,
website,view,website,website.publish_management,Published,
website,view,website,website.publish_short,Published,
website,view,website,website.themes,Pure Bootstrap,
website,view,website,website.snippet_options,Purple,
website,view,website,website.http_error_debug,QWeb,
website,view,website,website.snippet_options,Quote,
website,view,website,website.snippets,Quote,
website,view,website,website.snippets,Quotes Slider,
website,view,website,website.themes,Readable,
website,view,website,website.template_partner_comment,Recipient,
website,view,website,website.snippet_options,Red,
website,view,website,website.snippets,References,
website,code,addons\website\static\src\xml\website.snippets.xml,36,Remove Block,
website,code,addons\website\static\src\xml\website.editor.xml,37,Remove Link,
website,view,website,website.snippet_options,Remove Slide,
website,view,website,website.snippet_options,Reset Transformation,
website,view,website,website.500,Reset selected templates,
website,view,website,website.500,Reset templates,
website,code,addons\website\static\src\xml\website.snippets.xml,45,Resize,
website,field,"ir.attachment,datas_big",0,Resized file content,
website,view,website,website.snippet_options,Right,
website,code,addons\website\static\src\xml\website.editor.xml,328,Rotation,
website,view,website,website.snippet_options,Rounded corners,
website,model,"ir.model,name",website.model_website_seo_metadata,SEO metadata,
website,view,website,website.snippets,Sample images,
website,code,addons\website\static\src\xml\website.ace.xml,9,Save,
website,code,addons\website\static\src\xml\website.editor.xml,9,Save,
website,code,addons\website\static\src\xml\website.editor.xml,27,Save,
website,code,addons\website\static\src\xml\website.editor.xml,188,Save,
website,code,addons\website\static\src\xml\website.seo.xml,69,Save,
website,code,addons\website\static\src\js\website.tour.banner.js,82,Save your modifications,
website,view,website,website.snippets,Screen: 2.5 inch,
website,view,website,website.snippets,Screen: 2.8 inch,
website,view,website,website.snippet_options,Scroll Speed,
website,code,addons\website\static\src\js\website.tour.banner.js,104,Scroll to check rendering and then close the mobile preview.,
website,view,website,website.snippets,Second Feature,
website,view,website,website.snippets,Second List,
website,code,addons\website\static\src\xml\website.snippets.xml,29,Select Container Block,
website,code,addons\website\static\src\xml\website.editor.xml,152,Select a Media,
website,code,addons\website\static\src\xml\website.editor.xml,242,Select a Picture,
website,view,website,website.snippets,Select and delete blocks to remove some features.,
website,code,addons\website\static\src\js\website.tour.banner.js,53,Select the parent container to get the global options of the banner.,
website,view,website,website.snippets,Sell Online. Easily.,
website,view,website,website.template_partner_comment,Send,
website,view,website,website.template_partner_comment,Send a Message to our Partners,
website,view,website,website.contactus,Send us an email,
website,view,website,website.snippets,Separator,
website,field,"website.menu,sequence",0,Sequence,
website,code,addons\website\static\src\xml\website.editor.xml,367,Set a video URL,
website,view,website,website.themes,Shades of gunmetal gray,
website,view,website,website.snippet_options,Shadow,
website,view,website,website.snippets,Share,
website,field,"ir.ui.view,customize_show",0,Show As Optional Inherit,
website,view,website,website.layout,Sign in,
website,view,website,website.themes,Silvery and sleek.,
website,view,website,website.themes,Simplex,
website,code,addons\website\static\src\xml\website.editor.xml,114,Size,
website,code,addons\website\static\src\js\website.tour.banner.js,14,Skip It,
website,view,website,website.themes,Slate,
website,view,website,website.snippet_options,Slow,
website,code,addons\website\static\src\xml\website.editor.xml,120,Small,
website,view,website,website.snippet_options,Small,
website,view,website,website.view_website_form,Social Media,
website,view,website.config.settings,website.view_website_config_settings,Social Media,
website,view,website,website.themes,Spacelab,
website,code,addons\website\static\src\xml\website.editor.xml,330,Spin,
website,view,website,website.snippet_options,Spin,
website,code,addons\website\static\src\js\website.tour.banner.js,14,Start Tutorial,
website,view,website,website.snippets,"Start with the customer – find out what they want
                            and give it to them.",
website,view,website,website.snippets,Starter package,
website,view,website,website.snippet_options,Static,
website,view,website,website.snippets,Structure,
website,code,addons\website\static\src\xml\website.editor.xml,81,Style,
website,code,addons\website\static\src\xml\website.editor.xml,326,Style,
website,view,website,website.snippet_options,Style,
website,view,website,website.layout,Subtitle,
website,view,website,website.layout,Subtitle 2,
website,view,website,website.layout,Subtitle 3,
website,code,addons\website\static\src\xml\website.editor.xml,95,Success,
website,view,website,website.snippet_options,Sunflower,
website,view,website,website.themes,Sweet and cheery,
website,view,website,website.info,Technical name:,
website,view,website,website.snippets,"Tell features the visitor would like to know, not what you'd like to say.",
website,view,website,website.snippets,Tell what's the value for the,
website,code,addons\website\static\src\js\website.ace.js,234,Template ID: %s,
website,view,website,website.500,Template fallback,
website,code,addons\website\static\src\js\website.tour.banner.js,96,Test Your Mobile Version,
website,view,website,website.snippets,Text Block,
website,view,website,website.snippets,Text-Image,
website,view,website,website.template_partner_post,Thank you for posting a message !,
website,code,addons\website\static\src\js\website.tour.banner.js,112,The 'Content' menu allows you to add pages or add the top menu.,
website,view,website,website.snippets,"The Point of Sale works perfectly on any kind of touch enabled
                    device, whether it's multi-touch tablets like an iPad or
                    keyboardless resistive touchscreen terminals.",
website,view,website,website.http_error_debug,The error occured while rendering the template,
website,view,website,website.http_error_debug,The following error was raised in the website controller,
website,help,"ir.actions.server,website_url",0,The full URL to access the server action through the website.,
website,code,addons\website\static\src\xml\website.editor.xml,268,"The image could not be deleted because it is used in the
               following pages or views:",
website,view,website,website.403,The page you were looking for could not be authorized.,
website,view,website,website.404,"The page you were looking for could not be found; it is possible you have
                        typed the address incorrectly, but it has most probably been removed due
                        to the recent website reorganisation.",
website,view,website,website.500,The selected templates will be reset to their factory settings.,
website,view,website,website.snippets,The top of the top,
website,code,addons\website\static\src\xml\website.xml,34,The web site has encountered an error.,
website,view,website,website.themes,Theme Changed!,
website,view,website,website.snippets,Third Feature,
website,view,website,website.page_404,"This page does not exists, but you can create it as you are administrator of this site.",
website,code,addons\website\static\src\js\website.tour.banner.js,13,This tutorial will guide you to build your home page. We will start by adding a banner.,
website,view,website,website.snippets,Three Columns,
website,code,addons\website\static\src\xml\website.seo.xml,43,Title,
website,view,website,website.snippets,Title,
website,view,website,website.snippets,"To add a fourth column, reduce the size of these
                            three columns using the right icon of each block.
                            Then, duplicate one of the column to create a new
                            one as a copy.",
website,view,website,website.layout,Toggle navigation,
website,model,"website.menu,name",website.main_menu,Top Menu,
website,view,website,website.http_error_debug,Traceback,
website,view,website,website.snippet_options,Transform,
website,code,addons\website\static\src\xml\website.translator.xml,12,Translate this page,
website,code,addons\website\static\src\xml\website.translator.xml,25,Translated content,
website,view,website,website.themes,Try a New Theme,
website,view,website,website.snippet_options,Turquoise,
website,field,"website,social_twitter",0,Twitter Account,
website,field,"website.config.settings,social_twitter",0,Twitter Account,
website,view,website,website.500,Type ',
website,view,website,website.view_website_form,UA-XXXXXXXX-Y,
website,view,website.config.settings,website.view_website_config_settings,UA-XXXXXXXX-Y,
website,code,addons\website\static\src\xml\website.editor.xml,61,URL or Email Address,
website,view,website,website.themes,Ubuntu orange and unique font,
website,view,website,website.snippet_options,Uniform Color,
website,view,website,website.themes,United,
website,view,website,website.snippets,Unlimited support,
website,view,website,website.publish_management,Unpublish,
website,code,addons\website\static\src\xml\website.editor.xml,209,Upload an image from your computer,
website,code,addons\website\static\src\xml\website.editor.xml,215,Upload image without optimization,
website,code,addons\website\static\src\xml\website.editor.xml,218,Uploading...,
website,field,"website.menu,url",0,Url,
website,view,website,website.snippet_options,Various,
website,view,website,website.snippet_options,Velour,
website,code,addons\website\static\src\xml\website.editor.xml,332,Vertical flip,
website,view,website,website.snippet_options,Very Fast,
website,view,website,website.snippet_options,Very Slow,
website,code,addons\website\static\src\xml\website.editor.xml,158,Video,
website,code,addons\website\static\src\xml\website.backend.xml,18,View in frontend,
website,code,addons\website\static\src\xml\website.editor.xml,104,Warning,
website,view,website,website.aboutus,"We are a team of passionate people whose goal is to improve everyone's
                                      life through disruptive products. We build great products to solve your
                                      business problems.",
website,view,website,website.layout,"We are a team of passionate people whose goal is to improve everyone's
                            life through disruptive products. We build great products to solve your
                            business problems.",
website,view,website,website.snippets,"We have decided to change the
                            name because",
website,view,website,website.contactus,We'll do our best to get back to you as soon as possible.,
website,code,addons\website\static\src\xml\website.backend.xml,18,Website,
website,model,"ir.actions.act_url,name",website.action_website,Website,
website,view,ir.actions.server,website.view_server_action_search_website,Website,
website,model,"ir.model,name",website.model_website,Website,
website,model,"ir.ui.menu,name",website.menu_website,Website,
website,view,website,website.layout,Website,
website,field,"website.menu,website_id",0,Website,
website,model,"ir.actions.act_window,name",website.action_module_website,Website Apps,
website,model,"ir.actions.act_url,name",website.action_website_homepage,Website Homepage,
website,model,"ir.actions.act_window,name",website.action_website_menu,Website Menu,
website,model,"ir.model,name",website.model_website_menu,Website Menu,
website,field,"website.config.settings,website_name",0,Website Name,
website,model,"ir.actions.server,name",website.action_partner_post,Website Partner Post and Thanks Demo,
website,model,"ir.actions.server,name",website.action_partner_comment,Website Partners Comment Form,
website,field,"ir.actions.server,website_path",0,Website Path,
website,model,"crm.case.section,name",website.salesteam_website_sales,Website Sales,
website,model,"ir.actions.act_window,name",website.action_website_configuration,Website Settings,
website,model,"ir.ui.menu,name",website.menu_website_configuration,Website Settings,
website,view,website,website.view_website_form,Website Settings,
website,field,"ir.actions.server,website_url",0,Website URL,
website,model,"ir.actions.act_url,name",website.action_website_tutorial,Website With Tutorial,
website,view,website.menu,website.menu_tree,Website menu,
website,field,"ir.ui.view,website_meta_description",0,Website meta description,
website,field,"website.seo.metadata,website_meta_description",0,Website meta description,
website,field,"ir.ui.view,website_meta_keywords",0,Website meta keywords,
website,field,"website.seo.metadata,website_meta_keywords",0,Website meta keywords,
website,field,"ir.ui.view,website_meta_title",0,Website meta title,
website,field,"website.seo.metadata,website_meta_title",0,Website meta title,
website,view,website,website.view_website_tree,Websites,
website,field,"base.language.install,website_ids",0,Websites to translate,
website,view,website,website.snippets,Weight: 1.1 ounces,
website,view,website,website.snippets,Weight: 1.2 ounces,
website,code,addons\website\static\src\js\website.tour.banner.js,12,Welcome to your website!,
website,view,website,website.snippets,Well,
website,code,addons\website\static\src\js\website.tour.banner.js,89,"Well done, you created your homepage.",
website,view,website,website.snippets,What a day it was yesterday - such a big day for us!,
website,field,"ir.ui.view,page",0,Whether this view is a web page template (complete),
website,view,website,website.snippets,Which hardware does Odoo POS support?,
website,view,website,website.snippets,"While an internet connection is required to start the Point of
                    Sale, it will stay operational even after a complete disconnection.",
website,view,website,website.snippets,"With Odoo's fully integrated software, you can easily manage your
                            meetings, schedule business calls, create recurring meetings,
                            synchronize your agenda and easily keep in touch with your colleagues,
                            partners and other people involved in projects or business discussions.",
website,view,website,website.snippet_options,Wood,
website,view,website,website.snippets,"Write a quote here from one of your customers. Quotes are a
                                                    great way to build confidence in your products or services.",
website,view,website,website.snippets,"Write a quote here from one of your customers. Quotes are a
                                            great way to build confidence in your products or services.",
website,view,website,website.snippets,"Write a quote here from one of your customers. Quotes are a
                                great way to build confidence in your products or services.",
website,view,website,website.snippets,"Write a quote here from one of your customers. Quotes are a
                great way to build confidence in your products or services.",
website,view,website,website.snippets,"Write one or two paragraphs describing your product or
                            services. To be successful your content needs to be
                            useful to your readers.",
website,view,website,website.snippets,"Write one or two paragraphs describing your product,
                            services or a specific feature. To be successful
                            your content needs to be useful to your readers.",
website,view,website,website.snippets,Write one sentence to convince visitor about your message.,
website,view,website,website.snippets,"Write what the customer would like to know,",
website,view,website,website.snippet_options,Yellow Green,
website,view,website,website.snippets,Yes.,
website,view,website,website.themes,Yeti,
website,code,addons\website\static\src\xml\website.translator.xml,16,You are about to enter the translation mode.,
website,code,addons\website\static\src\xml\website.editor.xml,305,You can cancel to return to the edition mode.,
website,view,website,website.themes,You'll be able to change the theme at anytime,
website,code,addons\website\static\src\js\website.tour.banner.js,48,Your Banner Title,
website,view,website,website.snippets,Your Banner Title,
website,view,website,website.snippets,Your Website Title,
website,field,"website,social_youtube",0,Youtube Account,
website,field,"website.config.settings,social_youtube",0,Youtube Account,
website,code,addons\website\static\src\xml\website.editor.xml,302,all,
website,view,website,website.http_error_debug,and evaluating the following expression:,
website,code,addons\website\static\src\xml\website.editor.xml,335,border,
website,view,website,website.snippets,customer for this feature.,
website,code,addons\website\static\src\xml\website.seo.xml,22,describing your page content,
website,view,website,website.snippets,"didn't reflect the offering
                            of the company anymore. With our newest apps, such
                            as Website Builder, PoS or eCommerce, we have
                            moved beyond the ERP territory.",
website,view,website,website.snippets,don't worry,
website,view,website,website.500,factory settings,
website,view,website,website.snippets,"feature, in clear words.",
website,code,addons\website\static\src\xml\website.seo.xml,57,how your page will be listed on Google,
website,code,addons\website\static\src\xml\website.editor.xml,66,http://openerp.com,
website,code,addons\website\static\src\xml\website.editor.xml,224,http://openerp.com/logo.png,
website,view,website,website.view_website_form,http://www.linkedin.com/company/odoo,
website,view,website.config.settings,website.view_website_config_settings,http://www.linkedin.com/company/openerp,
website,view,website.config.settings,website.view_website_config_settings,http://www.youtube.com/channel/HCU842OHPPNrQ,
website,view,website,website.view_website_form,https://facebook.com/odoo,
website,view,website.config.settings,website.view_website_config_settings,https://facebook.com/openerp,
website,view,website,website.view_website_form,https://plus.google.com/+Odooapps,
website,view,website.config.settings,website.view_website_config_settings,https://plus.google.com/+openerp,
website,view,website,website.view_website_form,https://twitter.com/odooapps,
website,view,website.config.settings,website.view_website_config_settings,https://twitter.com/openerp,
website,view,website,website.view_website_form,https://www.youtube.com/channel/UCkQPikELWZFLgQNHd73jkdg,
website,view,website,website.view_website_form,https://youraccount.github.io,
website,view,website.config.settings,website.view_website_config_settings,https://youraccount.github.io,
website,view,website,website.info,"instance of Odoo, the",
website,view,website,website.snippets,"is and always will be
                            fully open source. You can read more about the new name here.
                            We have also prepared a short FAQ to explain all these changes
                            to all of you.",
website,view,website,website.snippets,not what you want to show.,
website,code,addons\website\static\src\xml\website.editor.xml,9,or,
website,code,addons\website\static\src\xml\website.editor.xml,28,or,
website,code,addons\website\static\src\xml\website.editor.xml,189,or,
website,code,addons\website\static\src\xml\website.editor.xml,308,or,
website,code,addons\website\static\src\xml\website.seo.xml,69,or,
website,code,addons\website\static\src\xml\website.translator.xml,44,or,
website,view,website,website.view_website_form,or,
website,view,website.config.settings,website.view_website_config_settings,or,
website,code,addons\website\static\src\xml\website.translator.xml,4,or Edit Master,
website,view,website,website.themes,or try another theme below.,
website,view,website,website.snippets,per month,
website,view,website,website.snippets,rounded corner,
website,view,website,website.sitemap_index_xml,sitemap-,
website,view,website,website.robots,sitemap.xml,
website,view,website,website.snippets,style.,
website,code,addons\website\static\src\xml\website.xml,37,the classic Odoo interface,
website,field,"website.converter.test.sub,name",0,unknown,
website,code,addons\website\static\src\xml\website.editor.xml,302,unsaved changes will be lost.,
website,code,addons\website\static\src\xml\website.seo.xml,40,using above suggested keywords,
website,field,"website.config.settings,website_id",0,website,
website,view,website,website.500,yes,
website,view,website,website.themes,your homepage,
website,code,addons\website\static\src\xml\website.editor.xml,221,— or —,
website,code,addons\website\static\src\xml\website.editor.xml,378,— or —,
website,code,addons\website\static\src\xml\website.editor.xml,161,← Previous,
website_mail,view,website,website_mail.email_designer_snippets,A Great Headline,
website_mail,view,website,website_mail.email_designer_snippets,A Punchy Headline,
website_mail,view,website,website_mail.email_designer_snippets,A Section Subtitle,
website_mail,view,website,website_mail.email_designer_snippets,A Small Subtitle,
website_mail,view,website,website_mail.email_designer_snippets,A good subtitle,
website_mail,view,website,website_mail.email_designer_snippets,"A great way to catch your reader's attention is to tell a story.
                                    Everything you consider writing can be told as a story.",
website_mail,code,addons\website_mail\models\mail_message.py,87,Access Denied,
website_mail,view,website,website_mail.email_designer_snippets,Advanced Email Features,
website_mail,model,"res.groups,comment",website_mail.group_comment,"Allows website visitors to post comments on blogs, etc.",
website_mail,view,website,website_mail.email_designer,Back,
website_mail,view,website,website_mail.email_designer,Back to the mass mailing,
website_mail,view,website,website_mail.email_designer_snippets,Battery: 12 hours,
